MSA,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
SALTLAKECITY,2002Q3,"$187,724","$124,317","$63,407",33.8%,1.038,0.971
SALTLAKECITY,2002Q4,"$187,877","$124,669","$63,208",33.6%,1.039,0.970
SALTLAKECITY,2003Q1,"$187,271","$124,821","$62,451",33.3%,1.036,0.961
SALTLAKECITY,2003Q2,"$190,134","$125,024","$65,110",34.2%,1.051,1.004
SALTLAKECITY,2003Q3,"$192,656","$125,691","$66,965",34.8%,1.065,1.034
SALTLAKECITY,2003Q4,"$193,180","$127,201","$65,979",34.2%,1.068,1.021
SALTLAKECITY,2004Q1,"$194,965","$129,759","$65,207",33.4%,1.078,1.011
SALTLAKECITY,2004Q2,"$200,741","$133,139","$67,603",33.7%,1.110,1.050
SALTLAKECITY,2004Q3,"$204,720","$136,814","$67,905",33.2%,1.132,1.057
SALTLAKECITY,2004Q4,"$206,264","$140,298","$65,965",32.0%,1.141,1.030
SALTLAKECITY,2005Q1,"$209,319","$143,228","$66,091",31.6%,1.158,1.034
SALTLAKECITY,2005Q2,"$217,293","$145,723","$71,570",32.9%,1.202,1.123
SALTLAKECITY,2005Q3,"$227,832","$147,997","$79,836",35.0%,1.260,1.257
SALTLAKECITY,2005Q4,"$236,347","$150,248","$86,099",36.4%,1.307,1.360
SALTLAKECITY,2006Q1,"$245,469","$152,656","$92,813",37.8%,1.357,1.472
SALTLAKECITY,2006Q2,"$260,686","$155,095","$105,591",40.5%,1.442,1.681
SALTLAKECITY,2006Q3,"$275,069","$157,425","$117,644",42.8%,1.521,1.880
SALTLAKECITY,2006Q4,"$282,087","$159,456","$122,631",43.5%,1.560,1.967
SALTLAKECITY,2007Q1,"$289,690","$161,237","$128,453",44.3%,1.602,2.070
SALTLAKECITY,2007Q2,"$299,928","$162,818","$137,110",45.7%,1.659,2.217
SALTLAKECITY,2007Q3,"$301,388","$164,640","$136,748",45.4%,1.667,2.219
SALTLAKECITY,2007Q4,"$293,392","$167,059","$126,333",43.1%,1.622,2.056
SALTLAKECITY,2008Q1,"$287,081","$170,297","$116,784",40.7%,1.588,1.906
SALTLAKECITY,2008Q2,"$284,289","$173,973","$110,316",38.8%,1.572,1.805
SALTLAKECITY,2008Q3,"$279,212","$177,453","$101,759",36.4%,1.544,1.670
SALTLAKECITY,2008Q4,"$266,624","$180,108","$86,516",32.4%,1.474,1.423
SALTLAKECITY,2009Q1,"$254,426","$181,514","$72,912",28.7%,1.407,1.202
SALTLAKECITY,2009Q2,"$251,253","$181,902","$69,351",27.6%,1.389,1.146
SALTLAKECITY,2009Q3,"$249,893","$181,674","$68,219",27.3%,1.382,1.129
SALTLAKECITY,2009Q4,"$244,879","$181,215","$63,664",26.0%,1.354,1.055
SALTLAKECITY,2010Q1,"$241,080","$180,787","$60,292",25.0%,1.333,0.999
SALTLAKECITY,2010Q2,"$241,951","$180,831","$61,120",25.3%,1.338,1.015
SALTLAKECITY,2010Q3,"$238,414","$181,388","$57,026",23.9%,1.318,0.949
SALTLAKECITY,2010Q4,"$231,218","$182,600","$48,618",21.0%,1.279,0.811
SALTLAKECITY,2011Q1,"$225,026","$184,578","$40,449",18.0%,1.244,0.678
SALTLAKECITY,2011Q2,"$225,688","$186,890","$38,798",17.2%,1.248,0.652
SALTLAKECITY,2011Q3,"$225,806","$189,162","$36,644",16.2%,1.249,0.618
SALTLAKECITY,2011Q4,"$222,336","$190,963","$31,373",14.1%,1.229,0.530
SALTLAKECITY,2012Q1,"$225,205","$192,021","$33,184",14.7%,1.245,0.562
SALTLAKECITY,2012Q2,"$234,959","$192,638","$42,321",18.0%,1.299,0.718
SALTLAKECITY,2012Q3,"$241,000","$193,171","$47,829",19.8%,1.333,0.814
SALTLAKECITY,2012Q4,"$244,112","$193,996","$50,115",20.5%,1.350,0.855
SALTLAKECITY,2013Q1,"$250,686","$195,422","$55,264",22.0%,1.386,0.945
SALTLAKECITY,2013Q2,"$265,479","$197,398","$68,081",25.6%,1.468,1.168
SALTLAKECITY,2013Q3,"$272,814","$199,723","$73,092",26.8%,1.509,1.257
SALTLAKECITY,2013Q4,"$271,693","$202,202","$69,491",25.6%,1.502,1.198
SALTLAKECITY,2014Q1,"$273,442","$207,353","$66,089",24.2%,1.512,1.142
SALTLAKECITY,2014Q2,"$281,621","$207,120","$74,501",26.5%,1.557,1.291
SALTLAKECITY,2014Q3,"$284,088","$213,352","$70,736",24.9%,1.571,1.229
SALTLAKECITY,2014Q4,"$283,378","$217,707","$65,671",23.2%,1.567,1.144
SALTLAKECITY,2015Q1,"$287,217","$218,140","$69,077",24.1%,1.588,1.206
SANANTONIO,1984Q4,"$79,678","$47,647","$32,031",40.2%,0.868,0.319
SANANTONIO,1985Q1,"$78,983","$47,884","$31,099",39.4%,0.861,0.312
SANANTONIO,1985Q2,"$78,801","$48,105","$30,696",39.0%,0.859,0.309
SANANTONIO,1985Q3,"$79,075","$48,343","$30,731",38.9%,0.862,0.312
SANANTONIO,1985Q4,"$79,061","$48,636","$30,425",38.5%,0.861,0.310
SANANTONIO,1986Q1,"$78,933","$49,053","$29,880",37.9%,0.860,0.307
SANANTONIO,1986Q2,"$80,095","$49,471","$30,624",38.2%,0.873,0.317
SANANTONIO,1986Q3,"$79,616","$49,892","$29,724",37.3%,0.868,0.309
SANANTONIO,1986Q4,"$78,392","$50,280","$28,112",35.9%,0.854,0.294
SANANTONIO,1987Q1,"$78,412","$50,633","$27,779",35.4%,0.854,0.292
SANANTONIO,1987Q2,"$76,306","$50,934","$25,372",33.3%,0.831,0.268
SANANTONIO,1987Q3,"$75,052","$51,242","$23,810",31.7%,0.818,0.252
SANANTONIO,1987Q4,"$72,396","$51,591","$20,805",28.7%,0.789,0.221
SANANTONIO,1988Q1,"$71,087","$51,974","$19,113",26.9%,0.775,0.203
SANANTONIO,1988Q2,"$70,641","$52,384","$18,257",25.8%,0.770,0.194
SANANTONIO,1988Q3,"$69,002","$52,685","$16,317",23.6%,0.752,0.174
SANANTONIO,1988Q4,"$67,361","$52,775","$14,587",21.7%,0.734,0.156
SANANTONIO,1989Q1,"$66,660","$52,648","$14,012",21.0%,0.726,0.150
SANANTONIO,1989Q2,"$67,014","$52,580","$14,434",21.5%,0.730,0.155
SANANTONIO,1989Q3,"$67,785","$52,973","$14,812",21.9%,0.739,0.159
SANANTONIO,1989Q4,"$66,987","$54,216","$12,771",19.1%,0.730,0.137
SANANTONIO,1990Q1,"$66,074","$56,477","$9,597",14.5%,0.720,0.103
SANANTONIO,1990Q2,"$66,092","$59,194","$6,898",10.4%,0.720,0.074
SANANTONIO,1990Q3,"$66,427","$61,531","$4,896",7.4%,0.724,0.053
SANANTONIO,1990Q4,"$65,973","$62,674","$3,299",5.0%,0.719,0.035
SANANTONIO,1991Q1,"$66,688","$63,354","$3,334",5.0%,0.727,0.050
SANANTONIO,1991Q2,"$67,482","$64,108","$3,374",5.0%,0.735,0.088
SANANTONIO,1991Q3,"$67,795","$64,405","$3,390",5.0%,0.739,0.157
SANANTONIO,1991Q4,"$67,927","$63,760","$4,168",6.1%,0.740,0.254
SANANTONIO,1992Q1,"$69,267","$62,966","$6,301",9.1%,0.755,0.386
SANANTONIO,1992Q2,"$70,025","$63,128","$6,897",9.8%,0.763,0.423
SANANTONIO,1992Q3,"$71,065","$63,836","$7,229",10.2%,0.774,0.445
SANANTONIO,1992Q4,"$71,917","$64,670","$7,247",10.1%,0.784,0.446
SANANTONIO,1993Q1,"$72,581","$65,275","$7,306",10.1%,0.791,0.449
SANANTONIO,1993Q2,"$74,827","$65,695","$9,132",12.2%,0.815,0.563
SANANTONIO,1993Q3,"$76,405","$65,991","$10,414",13.6%,0.833,0.643
SANANTONIO,1993Q4,"$76,955","$66,241","$10,714",13.9%,0.839,0.663
SANANTONIO,1994Q1,"$77,453","$66,521","$10,932",14.1%,0.844,0.679
SANANTONIO,1994Q2,"$78,601","$66,862","$11,739",14.9%,0.856,0.731
SANANTONIO,1994Q3,"$79,282","$67,300","$11,983",15.1%,0.864,0.749
SANANTONIO,1994Q4,"$79,306","$67,860","$11,446",14.4%,0.864,0.719
SANANTONIO,1995Q1,"$79,591","$68,577","$11,014",13.8%,0.867,0.696
SANANTONIO,1995Q2,"$80,946","$69,333","$11,613",14.3%,0.882,0.737
SANANTONIO,1995Q3,"$81,828","$70,056","$11,771",14.4%,0.892,0.750
SANANTONIO,1995Q4,"$81,844","$70,652","$11,192",13.7%,0.892,0.715
SANANTONIO,1996Q1,"$81,744","$71,040","$10,704",13.1%,0.891,0.685
SANANTONIO,1996Q2,"$82,222","$71,295","$10,927",13.3%,0.896,0.701
SANANTONIO,1996Q3,"$82,074","$71,460","$10,613",12.9%,0.894,0.683
SANANTONIO,1996Q4,"$81,442","$71,596","$9,846",12.1%,0.887,0.635
SANANTONIO,1997Q1,"$81,275","$71,761","$9,514",11.7%,0.886,0.615
SANANTONIO,1997Q2,"$82,077","$71,997","$10,080",12.3%,0.894,0.654
SANANTONIO,1997Q3,"$82,295","$72,332","$9,964",12.1%,0.897,0.649
SANANTONIO,1997Q4,"$82,490","$72,796","$9,693",11.8%,0.899,0.633
SANANTONIO,1998Q1,"$82,959","$73,412","$9,547",11.5%,0.904,0.626
SANANTONIO,1998Q2,"$84,246","$74,102","$10,144",12.0%,0.918,0.668
SANANTONIO,1998Q3,"$85,111","$74,792","$10,319",12.1%,0.927,0.682
SANANTONIO,1998Q4,"$85,366","$75,397","$9,970",11.7%,0.930,0.661
SANANTONIO,1999Q1,"$85,966","$75,858","$10,108",11.8%,0.937,0.672
SANANTONIO,1999Q2,"$87,845","$76,195","$11,650",13.3%,0.957,0.776
SANANTONIO,1999Q3,"$89,026","$76,435","$12,591",14.1%,0.970,0.842
SANANTONIO,1999Q4,"$89,317","$76,605","$12,712",14.2%,0.973,0.852
SANANTONIO,2000Q1,"$90,281","$76,722","$13,559",15.0%,0.984,0.909
SANANTONIO,2000Q2,"$91,774","$76,904","$14,870",16.2%,1.000,1.000
SANANTONIO,2000Q3,"$92,617","$77,185","$15,432",16.7%,1.009,1.042
SANANTONIO,2000Q4,"$93,263","$77,628","$15,636",16.8%,1.016,1.060
SANANTONIO,2001Q1,"$94,227","$78,305","$15,922",16.9%,1.027,1.087
SANANTONIO,2001Q2,"$96,050","$79,053","$16,996",17.7%,1.047,1.165
SANANTONIO,2001Q3,"$97,069","$79,796","$17,273",17.8%,1.058,1.189
SANANTONIO,2001Q4,"$97,209","$80,422","$16,786",17.3%,1.059,1.160
SANANTONIO,2002Q1,"$97,997","$80,839","$17,157",17.5%,1.068,1.188
SANANTONIO,2002Q2,"$100,171","$81,132","$19,039",19.0%,1.091,1.323
SANANTONIO,2002Q3,"$101,453","$81,338","$20,115",19.8%,1.105,1.402
SANANTONIO,2002Q4,"$101,869","$81,519","$20,350",20.0%,1.110,1.423
SANANTONIO,2003Q1,"$102,388","$81,757","$20,631",20.1%,1.116,1.448
SANANTONIO,2003Q2,"$104,536","$82,233","$22,303",21.3%,1.139,1.571
SANANTONIO,2003Q3,"$105,999","$83,133","$22,866",21.6%,1.155,1.617
SANANTONIO,2003Q4,"$106,291","$84,642","$21,649",20.4%,1.158,1.536
SANANTONIO,2004Q1,"$106,756","$86,871","$19,885",18.6%,1.163,1.417
SANANTONIO,2004Q2,"$109,347","$89,565","$19,782",18.1%,1.191,1.414
SANANTONIO,2004Q3,"$111,051","$92,385","$18,666",16.8%,1.210,1.339
SANANTONIO,2004Q4,"$111,299","$94,985","$16,314",14.7%,1.213,1.174
SANANTONIO,2005Q1,"$112,544","$97,100","$15,444",13.7%,1.226,1.113
SANANTONIO,2005Q2,"$116,690","$98,864","$17,826",15.3%,1.271,1.290
SANANTONIO,2005Q3,"$119,546","$100,413","$19,133",16.0%,1.303,1.390
SANANTONIO,2005Q4,"$121,313","$101,902","$19,411",16.0%,1.322,1.416
SANANTONIO,2006Q1,"$123,089","$103,464","$19,625",15.9%,1.341,1.440
SANANTONIO,2006Q2,"$127,118","$105,002","$22,116",17.4%,1.385,1.631
SANANTONIO,2006Q3,"$130,423","$106,411","$24,013",18.4%,1.421,1.780
SANANTONIO,2006Q4,"$131,519","$107,560","$23,959",18.2%,1.433,1.785
SANANTONIO,2007Q1,"$133,452","$108,434","$25,018",18.7%,1.454,1.875
SANANTONIO,2007Q2,"$136,813","$109,220","$27,593",20.2%,1.491,2.078
SANANTONIO,2007Q3,"$137,577","$110,215","$27,362",19.9%,1.499,2.070
SANANTONIO,2007Q4,"$136,143","$111,707","$24,435",17.9%,1.483,1.856
SANANTONIO,2008Q1,"$134,863","$113,858","$21,005",15.6%,1.470,1.601
SANANTONIO,2008Q2,"$135,758","$116,274","$19,484",14.4%,1.479,1.490
SANANTONIO,2008Q3,"$135,368","$118,402","$16,966",12.5%,1.475,1.301
SANANTONIO,2008Q4,"$131,787","$119,686","$12,101",9.2%,1.436,0.930
SANANTONIO,2009Q1,"$129,454","$119,775","$9,679",7.5%,1.411,0.745
SANANTONIO,2009Q2,"$132,001","$119,072","$12,929",9.8%,1.438,0.997
SANANTONIO,2009Q3,"$132,645","$118,123","$14,522",10.9%,1.445,1.122
SANANTONIO,2009Q4,"$131,413","$117,482","$13,930",10.6%,1.432,1.079
SANANTONIO,2010Q1,"$130,896","$117,577","$13,320",10.2%,1.426,1.032
SANANTONIO,2010Q2,"$133,376","$118,382","$14,994",11.2%,1.453,1.165
SANANTONIO,2010Q3,"$132,510","$119,688","$12,822",9.7%,1.444,0.998
SANANTONIO,2010Q4,"$129,498","$121,301","$8,197",6.3%,1.411,0.639
SANANTONIO,2011Q1,"$129,323","$122,857","$6,466",5.0%,1.409,0.489
SANANTONIO,2011Q2,"$131,363","$124,612","$6,751",5.1%,1.431,0.511
SANANTONIO,2011Q3,"$131,149","$124,592","$6,557",5.0%,1.429,0.373
SANANTONIO,2011Q4,"$129,768","$123,280","$6,488",5.0%,1.414,0.220
SANANTONIO,2012Q1,"$131,042","$124,199","$6,843",5.2%,1.428,0.232
SANANTONIO,2012Q2,"$135,209","$124,880","$10,329",7.6%,1.473,0.351
SANANTONIO,2012Q3,"$136,718","$125,466","$11,252",8.2%,1.490,0.383
SANANTONIO,2012Q4,"$136,728","$126,108","$10,620",7.8%,1.490,0.363
SANANTONIO,2013Q1,"$137,649","$126,935","$10,715",7.8%,1.500,0.366
SANANTONIO,2013Q2,"$142,553","$127,942","$14,611",10.2%,1.553,0.501
SANANTONIO,2013Q3,"$145,441","$129,064","$16,377",11.3%,1.585,0.563
SANANTONIO,2013Q4,"$145,531","$130,235","$15,296",10.5%,1.586,0.527
SANANTONIO,2014Q1,"$146,746","$133,470","$13,276",9.0%,1.599,0.458
SANANTONIO,2014Q2,"$151,270","$133,239","$18,031",11.9%,1.648,0.624
SANANTONIO,2014Q3,"$153,828","$137,170","$16,657",10.8%,1.676,0.578
SANANTONIO,2014Q4,"$154,332","$139,893","$14,439",9.4%,1.682,0.502
SANANTONIO,2015Q1,"$155,733","$140,091","$15,642",10.0%,1.697,0.545
SANBERNADINO,1984Q4,"$112,745","$51,610","$61,135",54.2%,0.624,0.545
SANBERNADINO,1985Q1,"$113,166","$52,744","$60,422",53.4%,0.626,0.544
SANBERNADINO,1985Q2,"$113,930","$53,865","$60,065",52.7%,0.630,0.546
SANBERNADINO,1985Q3,"$115,828","$54,965","$60,863",52.5%,0.641,0.558
SANBERNADINO,1985Q4,"$116,256","$55,984","$60,272",51.8%,0.643,0.558
SANBERNADINO,1986Q1,"$117,273","$56,855","$60,419",51.5%,0.649,0.565
SANBERNADINO,1986Q2,"$119,660","$57,713","$61,946",51.8%,0.662,0.585
SANBERNADINO,1986Q3,"$121,987","$58,571","$63,416",52.0%,0.675,0.605
SANBERNADINO,1986Q4,"$123,566","$59,472","$64,094",51.9%,0.684,0.618
SANBERNADINO,1987Q1,"$125,255","$60,444","$64,811",51.7%,0.693,0.631
SANBERNADINO,1987Q2,"$127,667","$61,525","$66,142",51.8%,0.706,0.652
SANBERNADINO,1987Q3,"$129,566","$62,685","$66,881",51.6%,0.717,0.667
SANBERNADINO,1987Q4,"$131,179","$63,907","$67,272",51.3%,0.726,0.679
SANBERNADINO,1988Q1,"$133,044","$65,183","$67,861",51.0%,0.736,0.693
SANBERNADINO,1988Q2,"$136,772","$66,508","$70,264",51.4%,0.757,0.727
SANBERNADINO,1988Q3,"$141,563","$67,876","$73,688",52.1%,0.783,0.772
SANBERNADINO,1988Q4,"$147,048","$69,273","$77,774",52.9%,0.814,0.825
SANBERNADINO,1989Q1,"$152,777","$70,797","$81,979",53.7%,0.845,0.883
SANBERNADINO,1989Q2,"$161,250","$72,241","$89,009",55.2%,0.892,0.971
SANBERNADINO,1989Q3,"$169,342","$73,733","$95,609",56.5%,0.937,1.056
SANBERNADINO,1989Q4,"$175,313","$75,278","$100,035",57.1%,0.970,1.119
SANBERNADINO,1990Q1,"$179,509","$77,159","$102,350",57.0%,0.993,1.161
SANBERNADINO,1990Q2,"$182,264","$78,669","$103,595",56.8%,1.009,1.188
SANBERNADINO,1990Q3,"$183,720","$80,071","$103,649",56.4%,1.017,1.199
SANBERNADINO,1990Q4,"$181,645","$81,325","$100,320",55.2%,1.005,1.170
SANBERNADINO,1991Q1,"$179,636","$82,211","$97,425",54.2%,0.994,1.141
SANBERNADINO,1991Q2,"$179,073","$83,267","$95,806",53.5%,0.991,1.129
SANBERNADINO,1991Q3,"$178,206","$84,288","$93,918",52.7%,0.986,1.114
SANBERNADINO,1991Q4,"$177,925","$85,289","$92,637",52.1%,0.985,1.105
SANBERNADINO,1992Q1,"$177,421","$86,538","$90,883",51.2%,0.982,1.093
SANBERNADINO,1992Q2,"$175,545","$87,398","$88,148",50.2%,0.971,1.065
SANBERNADINO,1992Q3,"$173,896","$88,122","$85,773",49.3%,0.962,1.039
SANBERNADINO,1992Q4,"$170,937","$88,703","$82,235",48.1%,0.946,0.997
SANBERNADINO,1993Q1,"$165,570","$88,790","$76,780",46.4%,0.916,0.927
SANBERNADINO,1993Q2,"$163,056","$89,249","$73,807",45.3%,0.902,0.892
SANBERNADINO,1993Q3,"$159,585","$89,751","$69,834",43.8%,0.883,0.844
SANBERNADINO,1993Q4,"$156,024","$90,318","$65,706",42.1%,0.863,0.796
SANBERNADINO,1994Q1,"$152,952","$90,947","$62,006",40.5%,0.846,0.752
SANBERNADINO,1994Q2,"$152,269","$91,633","$60,636",39.8%,0.843,0.737
SANBERNADINO,1994Q3,"$150,769","$92,312","$58,457",38.8%,0.834,0.713
SANBERNADINO,1994Q4,"$148,053","$92,929","$55,124",37.2%,0.819,0.674
SANBERNADINO,1995Q1,"$146,210","$93,575","$52,636",36.0%,0.809,0.648
SANBERNADINO,1995Q2,"$144,923","$94,002","$50,921",35.1%,0.802,0.629
SANBERNADINO,1995Q3,"$144,272","$94,397","$49,875",34.6%,0.798,0.618
SANBERNADINO,1995Q4,"$142,153","$94,819","$47,334",33.3%,0.787,0.588
SANBERNADINO,1996Q1,"$141,364","$95,231","$46,132",32.6%,0.782,0.573
SANBERNADINO,1996Q2,"$142,484","$95,791","$46,694",32.8%,0.788,0.582
SANBERNADINO,1996Q3,"$142,525","$96,348","$46,177",32.4%,0.789,0.577
SANBERNADINO,1996Q4,"$140,994","$96,830","$44,164",31.3%,0.780,0.554
SANBERNADINO,1997Q1,"$140,272","$97,198","$43,074",30.7%,0.776,0.542
SANBERNADINO,1997Q2,"$142,225","$97,532","$44,693",31.4%,0.787,0.565
SANBERNADINO,1997Q3,"$143,359","$97,918","$45,441",31.7%,0.793,0.577
SANBERNADINO,1997Q4,"$144,255","$98,444","$45,811",31.8%,0.798,0.584
SANBERNADINO,1998Q1,"$145,918","$99,210","$46,709",32.0%,0.807,0.599
SANBERNADINO,1998Q2,"$151,206","$100,076","$51,130",33.8%,0.837,0.659
SANBERNADINO,1998Q3,"$154,584","$100,964","$53,619",34.7%,0.855,0.695
SANBERNADINO,1998Q4,"$157,201","$101,768","$55,433",35.3%,0.870,0.722
SANBERNADINO,1999Q1,"$160,319","$102,451","$57,868",36.1%,0.887,0.758
SANBERNADINO,1999Q2,"$166,086","$103,014","$63,072",38.0%,0.919,0.830
SANBERNADINO,1999Q3,"$169,133","$103,575","$65,558",38.8%,0.936,0.867
SANBERNADINO,1999Q4,"$171,149","$104,230","$66,919",39.1%,0.947,0.889
SANBERNADINO,2000Q1,"$174,773","$104,879","$69,893",40.0%,0.967,0.930
SANBERNADINO,2000Q2,"$180,721","$105,939","$74,782",41.4%,1.000,1.000
SANBERNADINO,2000Q3,"$184,816","$107,167","$77,649",42.0%,1.023,1.044
SANBERNADINO,2000Q4,"$188,476","$108,506","$79,970",42.4%,1.043,1.083
SANBERNADINO,2001Q1,"$192,832","$110,197","$82,634",42.9%,1.067,1.131
SANBERNADINO,2001Q2,"$199,292","$111,604","$87,688",44.0%,1.103,1.209
SANBERNADINO,2001Q3,"$204,467","$113,012","$91,455",44.7%,1.131,1.269
SANBERNADINO,2001Q4,"$208,364","$114,437","$93,928",45.1%,1.153,1.311
SANBERNADINO,2002Q1,"$213,959","$115,661","$98,297",45.9%,1.184,1.376
SANBERNADINO,2002Q2,"$224,991","$117,152","$107,838",47.9%,1.245,1.519
SANBERNADINO,2002Q3,"$236,126","$118,590","$117,536",49.8%,1.307,1.666
SANBERNADINO,2002Q4,"$244,758","$119,823","$124,936",51.0%,1.354,1.782
SANBERNADINO,2003Q1,"$254,131","$120,996","$133,136",52.4%,1.406,1.915
SANBERNADINO,2003Q2,"$267,846","$122,067","$145,778",54.4%,1.482,2.111
SANBERNADINO,2003Q3,"$283,355","$123,623","$159,733",56.4%,1.568,2.328
SANBERNADINO,2003Q4,"$298,219","$126,077","$172,143",57.7%,1.650,2.525
SANBERNADINO,2004Q1,"$316,459","$129,791","$186,668",59.0%,1.751,2.756
SANBERNADINO,2004Q2,"$347,812","$134,397","$213,415",61.4%,1.925,3.169
SANBERNADINO,2004Q3,"$373,470","$139,387","$234,083",62.7%,2.067,3.496
SANBERNADINO,2004Q4,"$387,461","$144,198","$243,263",62.8%,2.144,3.652
SANBERNADINO,2005Q1,"$402,685","$148,410","$254,274",63.1%,2.228,3.835
SANBERNADINO,2005Q2,"$428,019","$152,287","$275,733",64.4%,2.368,4.179
SANBERNADINO,2005Q3,"$449,920","$155,929","$293,991",65.3%,2.490,4.477
SANBERNADINO,2005Q4,"$460,333","$159,481","$300,852",65.4%,2.547,4.602
SANBERNADINO,2006Q1,"$470,009","$163,143","$306,866",65.3%,2.601,4.716
SANBERNADINO,2006Q2,"$479,381","$166,733","$312,648",65.2%,2.653,4.825
SANBERNADINO,2006Q3,"$474,713","$170,074","$304,639",64.2%,2.627,4.720
SANBERNADINO,2006Q4,"$463,592","$173,009","$290,583",62.7%,2.565,4.520
SANBERNADINO,2007Q1,"$462,239","$175,781","$286,459",62.0%,2.558,4.477
SANBERNADINO,2007Q2,"$458,902","$178,038","$280,864",61.2%,2.539,4.404
SANBERNADINO,2007Q3,"$431,871","$180,324","$251,548",58.2%,2.390,3.955
SANBERNADINO,2007Q4,"$390,078","$183,016","$207,062",53.1%,2.158,3.263
SANBERNADINO,2008Q1,"$345,879","$186,229","$159,650",46.2%,1.914,2.518
SANBERNADINO,2008Q2,"$313,253","$189,865","$123,388",39.4%,1.733,1.949
SANBERNADINO,2008Q3,"$286,823","$193,167","$93,657",32.7%,1.587,1.482
SANBERNADINO,2008Q4,"$262,213","$195,504","$66,709",25.4%,1.451,1.057
SANBERNADINO,2009Q1,"$242,149","$196,412","$45,738",18.9%,1.340,0.725
SANBERNADINO,2009Q2,"$236,774","$196,339","$40,435",17.1%,1.310,0.641
SANBERNADINO,2009Q3,"$241,963","$195,805","$46,158",19.1%,1.339,0.734
SANBERNADINO,2009Q4,"$245,496","$195,336","$50,160",20.4%,1.358,0.799
SANBERNADINO,2010Q1,"$245,787","$195,365","$50,421",20.5%,1.360,0.804
SANBERNADINO,2010Q2,"$249,077","$195,994","$53,082",21.3%,1.378,0.849
SANBERNADINO,2010Q3,"$247,471","$197,191","$50,280",20.3%,1.369,0.806
SANBERNADINO,2010Q4,"$242,335","$198,933","$43,402",17.9%,1.341,0.697
SANBERNADINO,2011Q1,"$237,598","$201,187","$36,411",15.3%,1.315,0.587
SANBERNADINO,2011Q2,"$236,088","$203,606","$32,482",13.8%,1.306,0.525
SANBERNADINO,2011Q3,"$232,802","$205,877","$26,926",11.6%,1.288,0.436
SANBERNADINO,2011Q4,"$229,597","$207,665","$21,932",9.6%,1.270,0.356
SANBERNADINO,2012Q1,"$228,117","$208,752","$19,365",8.5%,1.262,0.314
SANBERNADINO,2012Q2,"$236,570","$209,419","$27,150",11.5%,1.309,0.442
SANBERNADINO,2012Q3,"$244,850","$210,008","$34,842",14.2%,1.355,0.568
SANBERNADINO,2012Q4,"$253,947","$210,870","$43,078",17.0%,1.405,0.704
SANBERNADINO,2013Q1,"$266,492","$212,282","$54,210",20.3%,1.475,0.888
SANBERNADINO,2013Q2,"$290,773","$214,213","$76,560",26.3%,1.609,1.258
SANBERNADINO,2013Q3,"$309,924","$216,487","$93,437",30.1%,1.715,1.539
SANBERNADINO,2013Q4,"$317,562","$218,919","$98,643",31.1%,1.757,1.629
SANBERNADINO,2014Q1,"$326,302","$224,560","$101,742",31.2%,1.806,1.684
SANBERNADINO,2014Q2,"$337,587","$224,370","$113,217",33.5%,1.868,1.878
SANBERNADINO,2014Q3,"$343,206","$231,192","$112,013",32.6%,1.899,1.863
SANBERNADINO,2014Q4,"$343,602","$235,987","$107,615",31.3%,1.901,1.794
SANBERNADINO,2015Q1,"$349,375","$236,536","$112,840",32.3%,1.933,1.886
SANDIEGO,1984Q4,"$142,574","$46,385","$96,188",67.5%,0.451,0.356
SANDIEGO,1985Q1,"$143,781","$47,265","$96,517",67.1%,0.455,0.359
SANDIEGO,1985Q2,"$145,507","$48,171","$97,337",66.9%,0.460,0.364
SANDIEGO,1985Q3,"$148,379","$49,100","$99,279",66.9%,0.469,0.374
SANDIEGO,1985Q4,"$148,909","$50,031","$98,878",66.4%,0.471,0.374
SANDIEGO,1986Q1,"$150,272","$51,009","$99,264",66.1%,0.475,0.378
SANDIEGO,1986Q2,"$153,685","$51,924","$101,761",66.2%,0.486,0.390
SANDIEGO,1986Q3,"$157,386","$52,835","$104,551",66.4%,0.498,0.404
SANDIEGO,1986Q4,"$159,925","$53,740","$106,185",66.4%,0.506,0.412
SANDIEGO,1987Q1,"$162,645","$54,554","$108,092",66.5%,0.514,0.422
SANDIEGO,1987Q2,"$166,380","$55,515","$110,865",66.6%,0.526,0.436
SANDIEGO,1987Q3,"$169,328","$56,541","$112,787",66.6%,0.535,0.446
SANDIEGO,1987Q4,"$173,554","$57,656","$115,898",66.8%,0.549,0.462
SANDIEGO,1988Q1,"$178,654","$59,013","$119,641",67.0%,0.565,0.480
SANDIEGO,1988Q2,"$181,544","$60,246","$121,298",66.8%,0.574,0.490
SANDIEGO,1988Q3,"$192,580","$61,519","$131,061",68.1%,0.609,0.533
SANDIEGO,1988Q4,"$201,896","$62,793","$139,104",68.9%,0.638,0.570
SANDIEGO,1989Q1,"$214,643","$64,251","$150,392",70.1%,0.679,0.621
SANDIEGO,1989Q2,"$227,016","$65,452","$161,564",71.2%,0.718,0.671
SANDIEGO,1989Q3,"$236,086","$66,571","$169,515",71.8%,0.746,0.707
SANDIEGO,1989Q4,"$244,057","$67,616","$176,440",72.3%,0.772,0.739
SANDIEGO,1990Q1,"$249,570","$68,430","$181,140",72.6%,0.789,0.761
SANDIEGO,1990Q2,"$252,606","$69,370","$183,237",72.5%,0.799,0.772
SANDIEGO,1990Q3,"$251,732","$70,257","$181,475",72.1%,0.796,0.767
